数据由python量化入门课程提供
股票代码,股票名称,交易日期,新浪概念,收盘价,涨跌幅,成交量,MACD_金叉死叉
sz000002,万科Ａ,26/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.91,-0.015702,310775905,
sz000002,万科Ａ,25/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.1,0.012552,220536354,
sz000002,万科Ａ,24/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.95,-0.019688,345864659,死叉
sz000002,万科Ａ,23/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.19,-0.00571,180249097,
sz000002,万科Ａ,20/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.26,-0.000815,200328635,
sz000002,万科Ａ,19/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.27,0.010708,163936120,金叉
sz000002,万科Ａ,18/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.14,-0.003284,131383120,
sz000002,万科Ａ,17/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.18,0.001645,174834930,
sz000002,万科Ａ,16/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.16,0.029636,208043022,
sz000002,万科Ａ,13/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.81,-0.005892,167510669,
sz000002,万科Ａ,12/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.88,-0.008347,144317843,
sz000002,万科Ａ,11/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.98,-0.01318,125208705,
sz000002,万科Ａ,10/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.14,0.008306,175810503,
sz000002,万科Ａ,09/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.04,-0.004959,132507619,
sz000002,万科Ａ,06/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.1,0.028037,218269863,
sz000002,万科Ａ,05/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.77,0.001702,120471600,
sz000002,万科Ａ,04/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.75,-0.015913,204092584,
sz000002,万科Ａ,03/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.94,0.000838,174962720,
sz000002,万科Ａ,02/11/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.93,0.03649,150453662,
sz000002,万科Ａ,30/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.51,0.002613,108037096,死叉
sz000002,万科Ａ,29/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.48,-0.03772,126969917,
sz000002,万科Ａ,28/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.93,-0.004174,116211437,
sz000002,万科Ａ,27/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.98,-0.039294,148179243,
sz000002,万科Ａ,26/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.47,0,102453679,
sz000002,万科Ａ,23/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.47,0.009717,137379538,
sz000002,万科Ａ,22/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.35,-0.014366,120960719,
sz000002,万科Ａ,21/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.53,0.00967,178008776,
sz000002,万科Ａ,20/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.41,0.005673,178965912,
sz000002,万科Ａ,19/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.34,0.068398,275708201,
sz000002,万科Ａ,16/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.55,0.006975,105056729,
sz000002,万科Ａ,15/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.47,0.004378,114259531,
sz000002,万科Ａ,14/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.42,0.038182,199872939,
sz000002,万科Ａ,13/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11,0.013825,63802287,
sz000002,万科Ａ,12/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.85,-0.010036,90437216,金叉
sz000002,万科Ａ,09/10/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.96,0.051823,106254207,
sz000002,万科Ａ,30/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.42,0.007737,70384821,
sz000002,万科Ａ,29/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.34,0.00291,74555821,
sz000002,万科Ａ,28/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.31,-0.031015,75800486,
sz000002,万科Ａ,25/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.64,-0.020258,100734997,死叉
sz000002,万科Ａ,24/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.86,0.029384,155318453,
sz000002,万科Ａ,23/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.55,-0.032997,107429631,
sz000002,万科Ａ,22/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.91,-0.028495,115478256,
sz000002,万科Ａ,21/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.23,-0.011444,136399522,
sz000002,万科Ａ,18/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.36,-0.047779,204748534,
sz000002,万科Ａ,17/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.93,0.002521,173681024,
sz000002,万科Ａ,16/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.9,-0.004184,258412187,
sz000002,万科Ａ,14/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.95,0.033737,142071419,
sz000002,万科Ａ,11/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.56,0.022104,145003025,
sz000002,万科Ａ,10/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.31,-0.005277,125280767,
sz000002,万科Ａ,09/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.37,-0.005249,177427908,
sz000002,万科Ａ,08/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.43,0.027878,213936808,
sz000002,万科Ａ,07/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.12,-0.004476,184123219,
sz000002,万科Ａ,04/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.17,0.017304,245806410,金叉
sz000002,万科Ａ,03/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.98,0.090367,315255041,
sz000002,万科Ａ,02/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.07,0.0182,215214988,
sz000002,万科Ａ,01/09/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,9.89,0.052128,255177812,
sz000002,万科Ａ,31/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,9.4,-0.081134,228332934,
sz000002,万科Ａ,28/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.23,-0.043925,166641115,
sz000002,万科Ａ,27/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.7,-0.022831,183095779,
sz000002,万科Ａ,26/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.95,0.024322,146518821,
sz000002,万科Ａ,25/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,10.69,-0.056487,169328042,
sz000002,万科Ａ,24/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.33,-0.000882,134497555,
sz000002,万科Ａ,21/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.34,0.005319,151515586,
sz000002,万科Ａ,20/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.28,0.025455,197919058,
sz000002,万科Ａ,19/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11,-0.055794,172545710,
sz000002,万科Ａ,18/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.65,0.013043,143066595,
sz000002,万科Ａ,17/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,11.5,-0.099452,258901353,
sz000002,万科Ａ,14/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.77,-0.001564,196785373,
sz000002,万科Ａ,13/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.79,0.019936,216853305,
sz000002,万科Ａ,12/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.54,-0.01026,197837110,
sz000002,万科Ａ,11/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.67,0.010367,118795723,
sz000002,万科Ａ,10/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.54,-0.016471,170151062,
sz000002,万科Ａ,07/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.75,-0.040632,177827098,
sz000002,万科Ａ,06/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.29,0.010646,296492717,
sz000002,万科Ａ,05/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.15,-0.012021,189809749,
sz000002,万科Ａ,04/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.31,0.005287,220490894,
sz000002,万科Ａ,03/08/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.24,-0.008982,211974076,
sz000002,万科Ａ,31/07/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.36,0.035659,285529570,
sz000002,万科Ａ,30/07/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,12.9,-0.022727,373001421,
sz000002,万科Ａ,29/07/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,13.2,-0.073034,308201561,
sz000002,万科Ａ,28/07/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.24,0.00494,304095429,
sz000002,万科Ａ,27/07/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.17,-0.003516,206799405,
sz000002,万科Ａ,24/07/2009,含H股；融资融券；保障房；前海概念；保险重仓；QFII重仓；深圳本地；基金重仓；股权激励,14.22,-0.01387,254565362,
