,ts_code,symbol,name,area,industry,list_date
461,002003.SZ,002003,伟星股份,浙江,服饰,20040625
462,002004.SZ,002004,华邦健康,重庆,化学制药,20040625
463,002005.SZ,002005,*ST德豪,安徽,家用电器,20040625
464,002006.SZ,002006,精功科技,浙江,专用机械,20040625
465,002007.SZ,002007,华兰生物,河南,生物制药,20040625
466,002008.SZ,002008,大族激光,深圳,电器仪表,20040625
467,002009.SZ,002009,天奇股份,江苏,工程机械,20040629
468,002010.SZ,002010,传化智联,浙江,仓储物流,20040629
469,002011.SZ,002011,盾安环境,浙江,工程机械,20040705
470,002012.SZ,002012,凯恩股份,浙江,造纸,20040705
471,002013.SZ,002013,中航机电,湖北,航空,20040705
472,002014.SZ,002014,永新股份,安徽,塑料,20040708
473,002015.SZ,002015,协鑫能科,江苏,新型电力,20040708
474,002016.SZ,002016,世荣兆业,广东,区域地产,20040708
475,002017.SZ,002017,东信和平,广东,通信设备,20040713
476,002019.SZ,002019,亿帆医药,浙江,化学制药,20040713
477,002020.SZ,002020,京新药业,浙江,化学制药,20040715
478,002021.SZ,002021,*ST中捷,浙江,纺织机械,20040715
479,002022.SZ,002022,科华生物,上海,医疗保健,20040721
480,002023.SZ,002023,海特高新,四川,航空,20040721
481,002024.SZ,002024,苏宁易购,江苏,电器连锁,20040721
482,002025.SZ,002025,航天电器,贵州,元器件,20040726
483,002026.SZ,002026,山东威达,山东,机械基件,20040727
484,002027.SZ,002027,分众传媒,广东,影视音像,20040804
485,002028.SZ,002028,思源电气,上海,电气设备,20040805
486,002029.SZ,002029,七匹狼,福建,服饰,20040806
487,002030.SZ,002030,达安基因,广东,生物制药,20040809
488,002031.SZ,002031,巨轮智能,广东,汽车配件,20040816
489,002032.SZ,002032,苏泊尔,浙江,家用电器,20040817
490,002033.SZ,002033,丽江旅游,云南,旅游景点,20040825
491,002034.SZ,002034,旺能环境,浙江,环境保护,20040826
492,002035.SZ,002035,华帝股份,广东,家用电器,20040901
493,002036.SZ,002036,联创电子,江西,元器件,20040903
494,002037.SZ,002037,久联发展,贵州,化工原料,20040908
495,002038.SZ,002038,双鹭药业,北京,生物制药,20040909
496,002039.SZ,002039,黔源电力,贵州,水力发电,20050303
497,002040.SZ,002040,南京港,江苏,港口,20050325
498,002041.SZ,002041,登海种业,山东,种植业,20050418
499,002042.SZ,002042,华孚时尚,安徽,纺织,20050427
500,002043.SZ,002043,兔宝宝,浙江,其他建材,20050510
501,002044.SZ,002044,美年健康,江苏,医疗保健,20050518
502,002045.SZ,002045,国光电器,广东,元器件,20050523
503,002046.SZ,002046,轴研科技,河南,机械基件,20050526
504,002047.SZ,002047,宝鹰股份,深圳,装修装饰,20050531
505,002048.SZ,002048,宁波华翔,浙江,汽车配件,20050603
506,002049.SZ,002049,紫光国微,河北,元器件,20050606
507,002050.SZ,002050,三花智控,浙江,机械基件,20050607
508,002051.SZ,002051,中工国际,北京,建筑工程,20060619
509,002052.SZ,002052,同洲电子,深圳,通信设备,20060627
510,002053.SZ,002053,云南能投,云南,食品,20060627
511,002054.SZ,002054,德美化工,广东,化工原料,20060725
512,002055.SZ,002055,得润电子,深圳,元器件,20060725
513,002056.SZ,002056,横店东磁,浙江,元器件,20060802
514,002057.SZ,002057,中钢天源,安徽,元器件,20060802
515,002058.SZ,002058,威尔泰,上海,电器仪表,20060802
516,002059.SZ,002059,云南旅游,云南,旅游景点,20060810
517,002060.SZ,002060,粤水电,广东,建筑工程,20060810
518,002061.SZ,002061,浙江交科,浙江,建筑工程,20060816
519,002062.SZ,002062,宏润建设,浙江,建筑工程,20060816
520,002063.SZ,002063,远光软件,广东,软件服务,20060823
521,002064.SZ,002064,华峰氨纶,浙江,化纤,20060823
522,002065.SZ,002065,东华软件,北京,软件服务,20060823
523,002066.SZ,002066,瑞泰科技,北京,其他建材,20060823
524,002067.SZ,002067,景兴纸业,浙江,造纸,20060915
525,002068.SZ,002068,黑猫股份,江西,化工原料,20060915
526,002069.SZ,002069,獐子岛,辽宁,渔业,20060928
527,002071.SZ,002071,长城影视,江苏,影视音像,20061012
528,002072.SZ,002072,*ST凯瑞,山东,互联网,20061018
529,002073.SZ,002073,软控股份,山东,软件服务,20061018
530,002074.SZ,002074,国轩高科,江苏,电气设备,20061018
531,002075.SZ,002075,沙钢股份,江苏,特种钢,20061025
532,002076.SZ,002076,雪莱特,广东,家用电器,20061025
533,002077.SZ,002077,大港股份,江苏,区域地产,20061116
534,002078.SZ,002078,太阳纸业,山东,造纸,20061116
535,002079.SZ,002079,苏州固锝,江苏,半导体,20061116
536,002080.SZ,002080,中材科技,江苏,化纤,20061120
537,002081.SZ,002081,金螳螂,江苏,装修装饰,20061120
538,002082.SZ,002082,万邦德,浙江,铝,20061120
539,002083.SZ,002083,孚日股份,山东,纺织,20061124
540,002084.SZ,002084,海鸥住工,广东,家居用品,20061124
541,002085.SZ,002085,万丰奥威,浙江,汽车配件,20061128
542,002086.SZ,002086,ST东海洋,山东,渔业,20061128
543,002087.SZ,002087,新野纺织,河南,纺织,20061130
544,002088.SZ,002088,鲁阳节能,山东,矿物制品,20061130
545,002089.SZ,002089,*ST新海,江苏,通信设备,20061130
546,002090.SZ,002090,金智科技,江苏,软件服务,20061208
547,002091.SZ,002091,江苏国泰,江苏,商贸代理,20061208
548,002092.SZ,002092,中泰化学,新疆,化工原料,20061208
549,002093.SZ,002093,国脉科技,福建,电信运营,20061215
550,002094.SZ,002094,青岛金王,山东,日用化工,20061215
551,002095.SZ,002095,生意宝,浙江,互联网,20061215
552,002096.SZ,002096,南岭民爆,湖南,化工原料,20061222
553,002097.SZ,002097,山河智能,湖南,工程机械,20061222
554,002098.SZ,002098,浔兴股份,福建,服饰,20061222
555,002099.SZ,002099,海翔药业,浙江,化学制药,20061226
556,002100.SZ,002100,天康生物,新疆,饲料,20061226
557,002101.SZ,002101,广东鸿图,广东,汽车配件,20061229
558,002102.SZ,002102,ST冠福,福建,化学制药,20061229
559,002103.SZ,002103,广博股份,浙江,互联网,20070110
560,002104.SZ,002104,恒宝股份,江苏,元器件,20070110
561,002105.SZ,002105,信隆健康,深圳,文教休闲,20070112
562,002106.SZ,002106,莱宝高科,深圳,元器件,20070112
563,002107.SZ,002107,沃华医药,山东,中成药,20070124
564,002108.SZ,002108,沧州明珠,河北,塑料,20070124
565,002109.SZ,002109,兴化股份,陕西,化工原料,20070126
566,002110.SZ,002110,三钢闽光,福建,普钢,20070126
567,002111.SZ,002111,威海广泰,山东,航空,20070126
568,002112.SZ,002112,三变科技,浙江,电气设备,20070208
569,002113.SZ,002113,ST天润,湖南,互联网,20070208
570,002114.SZ,002114,罗平锌电,云南,铅锌,20070215
571,002115.SZ,002115,三维通信,浙江,互联网,20070215
572,002116.SZ,002116,中国海诚,上海,建筑工程,20070215
573,002117.SZ,002117,东港股份,山东,广告包装,20070302
574,002118.SZ,002118,紫鑫药业,吉林,中成药,20070302
575,002119.SZ,002119,康强电子,浙江,半导体,20070302
576,002120.SZ,002120,韵达股份,浙江,仓储物流,20070306
577,002121.SZ,002121,科陆电子,深圳,电器仪表,20070306
578,002122.SZ,002122,*ST天马,浙江,机械基件,20070328
579,002123.SZ,002123,梦网集团,深圳,互联网,20070328
580,002124.SZ,002124,天邦股份,浙江,饲料,20070403
581,002125.SZ,002125,湘潭电化,湖南,化工原料,20070403
582,002126.SZ,002126,银轮股份,浙江,汽车配件,20070418
583,002127.SZ,002127,南极电商,江苏,互联网,20070418
584,002128.SZ,002128,露天煤业,内蒙,煤炭开采,20070418
585,002129.SZ,002129,中环股份,天津,半导体,20070420
586,002130.SZ,002130,沃尔核材,深圳,电气设备,20070420
587,002131.SZ,002131,利欧股份,浙江,互联网,20070427
588,002132.SZ,002132,恒星科技,河南,钢加工,20070427
589,002133.SZ,002133,广宇集团,浙江,全国地产,20070427
590,002134.SZ,002134,天津普林,天津,元器件,20070516
591,002135.SZ,002135,东南网架,浙江,建筑工程,20070530
592,002136.SZ,002136,安纳达,安徽,化工原料,20070530
593,002137.SZ,002137,麦达数字,深圳,通信设备,20070613
594,002138.SZ,002138,顺络电子,深圳,元器件,20070613
595,002139.SZ,002139,拓邦股份,深圳,元器件,20070629
596,002140.SZ,002140,东华科技,安徽,建筑工程,20070712
597,002141.SZ,002141,贤丰控股,广东,元器件,20070720
598,002142.SZ,002142,宁波银行,浙江,银行,20070719
599,002143.SZ,002143,印纪退,,,20070720
600,002144.SZ,002144,宏达高科,浙江,纺织,20070803
601,002145.SZ,002145,中核钛白,甘肃,化工原料,20070803
602,002146.SZ,002146,荣盛发展,河北,全国地产,20070808
603,002147.SZ,002147,ST新光,安徽,区域地产,20070808
604,002148.SZ,002148,北纬科技,北京,互联网,20070810
605,002149.SZ,002149,西部材料,陕西,小金属,20070810
606,002150.SZ,002150,通润装备,江苏,机械基件,20070810
607,002151.SZ,002151,北斗星通,北京,通信设备,20070813
608,002152.SZ,002152,广电运通,广东,IT设备,20070813
609,002153.SZ,002153,石基信息,北京,软件服务,20070813
610,002154.SZ,002154,报喜鸟,浙江,服饰,20070816
611,002155.SZ,002155,湖南黄金,湖南,黄金,20070816
612,002156.SZ,002156,通富微电,江苏,半导体,20070816
613,002157.SZ,002157,正邦科技,江西,饲料,20070817
614,002158.SZ,002158,汉钟精机,上海,工程机械,20070817
615,002159.SZ,002159,三特索道,湖北,旅游服务,20070817
616,002160.SZ,002160,常铝股份,江苏,铝,20070821
617,002161.SZ,002161,远望谷,深圳,通信设备,20070821
618,002162.SZ,002162,悦心健康,上海,医疗保健,20070823
619,002163.SZ,002163,中航三鑫,深圳,装修装饰,20070823
620,002164.SZ,002164,宁波东力,浙江,电气设备,20070823
621,002165.SZ,002165,红宝丽,江苏,化工原料,20070913
622,002166.SZ,002166,莱茵生物,广西,中成药,20070913
623,002167.SZ,002167,东方锆业,广东,小金属,20070913
624,002168.SZ,002168,惠程科技,深圳,互联网,20070919
625,002169.SZ,002169,智光电气,广东,电气设备,20070919
626,002170.SZ,002170,芭田股份,深圳,农药化肥,20070919
627,002171.SZ,002171,楚江新材,安徽,铜,20070921
628,002172.SZ,002172,澳洋健康,江苏,化纤,20070921
629,002173.SZ,002173,创新医疗,浙江,医疗保健,20070925
630,002174.SZ,002174,游族网络,福建,互联网,20070925
631,002175.SZ,002175,*ST东网,广西,电器仪表,20071012
632,002176.SZ,002176,江特电机,江西,电气设备,20071012
633,002177.SZ,002177,御银股份,广东,IT设备,20071101
634,002178.SZ,002178,延华智能,上海,建筑工程,20071101
635,002179.SZ,002179,中航光电,河南,元器件,20071101
636,002180.SZ,002180,纳思达,广东,IT设备,20071113
637,002181.SZ,002181,粤传媒,广东,出版业,20071116
638,002182.SZ,002182,云海金属,江苏,小金属,20071113
639,002183.SZ,002183,怡亚通,深圳,仓储物流,20071113
640,002184.SZ,002184,海得控制,上海,软件服务,20071116
641,002185.SZ,002185,华天科技,甘肃,半导体,20071120
642,002186.SZ,002186,全聚德,北京,酒店餐饮,20071120
643,002187.SZ,002187,广百股份,广东,百货,20071122
644,002188.SZ,002188,*ST巴士,浙江,广告包装,20071122
645,002189.SZ,002189,中光学,河南,元器件,20071203
646,002190.SZ,002190,*ST集成,四川,汽车配件,20071203
647,002191.SZ,002191,劲嘉股份,深圳,广告包装,20071205
648,002192.SZ,002192,融捷股份,广东,专用机械,20071205
649,002193.SZ,002193,如意集团,山东,纺织,20071207
650,002194.SZ,002194,武汉凡谷,湖北,通信设备,20071207
651,002195.SZ,002195,二三四五,上海,软件服务,20071212
652,002196.SZ,002196,方正电机,浙江,纺织机械,20071212
653,002197.SZ,002197,证通电子,深圳,电器仪表,20071218
654,002198.SZ,002198,嘉应制药,广东,中成药,20071218
655,002199.SZ,002199,东晶电子,浙江,元器件,20071221
656,002200.SZ,002200,*ST云投,云南,环境保护,20071221
657,002201.SZ,002201,九鼎新材,江苏,玻璃,20071226
658,002202.SZ,002202,金风科技,新疆,电气设备,20071226
659,002203.SZ,002203,海亮股份,浙江,铜,20080116
660,002204.SZ,002204,大连重工,辽宁,专用机械,20080116
661,002205.SZ,002205,国统股份,新疆,其他建材,20080123
662,002206.SZ,002206,海利得,浙江,化纤,20080123
663,002207.SZ,002207,ST准油,新疆,石油开采,20080128
664,002208.SZ,002208,合肥城建,安徽,区域地产,20080128
665,002209.SZ,002209,达意隆,广东,轻工机械,20080130
666,002210.SZ,002210,*ST飞马,深圳,仓储物流,20080130
667,002211.SZ,002211,宏达新材,上海,橡胶,20080201
668,002212.SZ,002212,南洋股份,广东,电气设备,20080201
669,002213.SZ,002213,特尔佳,深圳,汽车配件,20080201
670,002214.SZ,002214,大立科技,浙江,电器仪表,20080218
671,002215.SZ,002215,诺普信,深圳,农药化肥,20080218
672,002216.SZ,002216,三全食品,河南,食品,20080220
673,002217.SZ,002217,合力泰,福建,元器件,20080220
674,002218.SZ,002218,拓日新能,深圳,半导体,20080228
675,002219.SZ,002219,恒康医疗,甘肃,中成药,20080306
676,002220.SZ,002220,ST天宝,辽宁,食品,20080228
677,002221.SZ,002221,东华能源,江苏,石油贸易,20080306
678,002222.SZ,002222,福晶科技,福建,元器件,20080319
679,002223.SZ,002223,鱼跃医疗,江苏,医疗保健,20080418
680,002224.SZ,002224,三力士,浙江,橡胶,20080425
681,002225.SZ,002225,濮耐股份,河南,其他建材,20080425
682,002226.SZ,002226,江南化工,安徽,化工原料,20080506
683,002227.SZ,002227,奥特迅,深圳,电气设备,20080506
684,002228.SZ,002228,合兴包装,福建,广告包装,20080508
685,002229.SZ,002229,鸿博股份,福建,广告包装,20080508
686,002230.SZ,002230,科大讯飞,安徽,软件服务,20080512
687,002231.SZ,002231,奥维通信,辽宁,通信设备,20080512
688,002232.SZ,002232,启明信息,吉林,软件服务,20080509
689,002233.SZ,002233,塔牌集团,广东,水泥,20080516
690,002234.SZ,002234,民和股份,山东,农业综合,20080516
691,002235.SZ,002235,安妮股份,福建,互联网,20080516
692,002236.SZ,002236,大华股份,浙江,电器仪表,20080520
693,002237.SZ,002237,恒邦股份,山东,黄金,20080520
694,002238.SZ,002238,天威视讯,深圳,影视音像,20080526
695,002239.SZ,002239,奥特佳,江苏,汽车配件,20080522
696,002240.SZ,002240,威华股份,深圳,家居用品,20080523
697,002241.SZ,002241,歌尔股份,山东,元器件,20080522
698,002242.SZ,002242,九阳股份,山东,家用电器,20080528
699,002243.SZ,002243,通产丽星,深圳,塑料,20080528
700,002244.SZ,002244,滨江集团,浙江,区域地产,20080529
701,002245.SZ,002245,澳洋顺昌,江苏,仓储物流,20080605
702,002246.SZ,002246,北化股份,四川,化工原料,20080605
703,002247.SZ,002247,聚力文化,浙江,互联网,20080612
704,002248.SZ,002248,华东数控,山东,机床制造,20080612
705,002249.SZ,002249,大洋电机,广东,电气设备,20080619
706,002250.SZ,002250,联化科技,浙江,化工原料,20080619
707,002251.SZ,002251,步步高,湖南,超市连锁,20080619
708,002252.SZ,002252,上海莱士,上海,生物制药,20080623
709,002253.SZ,002253,川大智胜,四川,软件服务,20080623
710,002254.SZ,002254,泰和新材,山东,化纤,20080625
711,002255.SZ,002255,海陆重工,江苏,专用机械,20080625
712,002256.SZ,002256,兆新股份,深圳,染料涂料,20080625
713,002258.SZ,002258,利尔化学,四川,农药化肥,20080708
714,002259.SZ,002259,*ST升达,四川,供气供热,20080716
715,002261.SZ,002261,拓维信息,湖南,互联网,20080723
716,002262.SZ,002262,恩华药业,江苏,化学制药,20080723
717,002263.SZ,002263,*ST东南,浙江,塑料,20080728
718,002264.SZ,002264,新华都,福建,超市连锁,20080731
719,002265.SZ,002265,西仪股份,云南,汽车配件,20080806
720,002266.SZ,002266,浙富控股,浙江,电气设备,20080806
721,002267.SZ,002267,陕天然气,陕西,供气供热,20080813
722,002268.SZ,002268,卫士通,四川,软件服务,20080811
723,002269.SZ,002269,美邦服饰,上海,服饰,20080828
724,002270.SZ,002270,华明装备,山东,电气设备,20080905
725,002271.SZ,002271,东方雨虹,北京,其他建材,20080910
726,002272.SZ,002272,川润股份,四川,机械基件,20080919
727,002273.SZ,002273,水晶光电,浙江,元器件,20080919
728,002274.SZ,002274,华昌化工,江苏,农药化肥,20080925
729,002275.SZ,002275,桂林三金,广西,中成药,20090710
730,002276.SZ,002276,万马股份,浙江,电气设备,20090710
731,002277.SZ,002277,友阿股份,湖南,百货,20090717
732,002278.SZ,002278,神开股份,上海,化工机械,20090811
733,002279.SZ,002279,久其软件,北京,软件服务,20090811
734,002280.SZ,002280,联络互动,浙江,软件服务,20090821
735,002281.SZ,002281,光迅科技,湖北,通信设备,20090821
736,002282.SZ,002282,博深股份,河北,轻工机械,20090821
737,002283.SZ,002283,天润曲轴,山东,汽车配件,20090821
738,002284.SZ,002284,亚太股份,浙江,汽车配件,20090828
739,002285.SZ,002285,世联行,深圳,房产服务,20090828
740,002286.SZ,002286,保龄宝,山东,食品,20090828
741,002287.SZ,002287,奇正藏药,西藏,中成药,20090828
742,002288.SZ,002288,超华科技,广东,元器件,20090903
743,002289.SZ,002289,*ST宇顺,深圳,元器件,20090903
